exp_id,profile_id,title,company,employment_type,location,start_date,end_date,duration,description,raw_text,sort_order
98c230b5-6e00-4a05-9f4e-4dfb93b8c18b,b23b8e92-e714-4120-9e60-e12ee0aaafdd,Chief Executive Officer,,3rd,"Gonbad-e-Kavus County, Golestan Province, Iran",Jul 2015,May 2021,5 yrs 11 mos,"-Co-founded and led Ferdows Golestan Ghaboos, an NGO dedicated to supporting education for underprivileged children, particularly Afghan refugee families in Iran. -Organized fundraising efforts and distributed over 2,500 aid packages, including school supplies and essentials, to children from low-income families. -Provided free tutoring, counseling, and resources to help children continue their education, especially after the Zemestan-Yurt coal mine disaster, which left 100 children without a parent. -Honored by the President of Iran and the Welfare Organization in 2018 for impactful contributions to the community. -Developed leadership and interpersonal skills, managing a diverse team and fostering a culture of inclusion and support for disadvantaged groups.",Chief Executive Officer | Jul 2015 | May 2021,6
d66b761f-824e-483d-9b01-ed4f5dcd6e7b,e754b33f-1a31-420f-b17a-1c21838a82dd,Undergraduate Researcher,Hotchkiss Brain Institute,,,May 2025,Present,1 yr 1 mo,,Undergraduate Researcher | Hotchkiss Brain Institute | May 2025 | Present,0
6f81cc0c-15d0-4ad8-a65c-9fdc4ad52e8f,e754b33f-1a31-420f-b17a-1c21838a82dd,Lifeguard/Swimming Instructor,Strathmore Aquatic Centre,,,Aug 2021,Present,4 yrs 10 mos,Shift Supervisor,Lifeguard/Swimming Instructor | Strathmore Aquatic Centre | Aug 2021 | Present,1
b0054bee-d062-4570-b35d-e9ca2da22b6b,e754b33f-1a31-420f-b17a-1c21838a82dd,Skating Instructor & Summer Camps Leader | Active Living,University of Calgary,,,Jul 2021,Nov 2024,3 yrs 5 mos,Teaching and Leadership,Skating Instructor & Summer Camps Leader | Active Living | University of Calgary | Jul 2021 | Nov 2024,2
fd3c0d87-3382-49b5-8eea-0633bf22895c,e754b33f-1a31-420f-b17a-1c21838a82dd,Undergraduate Researcher,O'Brien Institute for Public Health,,"Calgary, Alberta, Canada",May 2024,Aug 2024,4 mos,Nephrology Research Group,Undergraduate Researcher | O'Brien Institute for Public Health | May 2024 | Aug 2024,3
e98fe4d7-06ff-440b-a614-baa76f7f2036,e754b33f-1a31-420f-b17a-1c21838a82dd,Figure Skating Coach,,3rd,,Sep 2019,Apr 2022,2 yrs 8 mos,Why am I seeing this ad?,Figure Skating Coach | Sep 2019 | Apr 2022,4
e414c194-a9bd-4305-b7c7-75a42bf28f14,2150e7f0-9348-4733-b56a-600d219f5a78,Assistant Professor,Mount Royal University,Contract Full-time,,Jul 2025,Present,11 mos,,Assistant Professor | Mount Royal University | Jul 2025 | Present,0
58caf6e6-818e-423a-ad67-f5fd7af4c4aa,2150e7f0-9348-4733-b56a-600d219f5a78,PhD Candidate in Biomedical Engineering,University of Calgary,Contract Full-time,"Calgary, Alberta, Canada",May 2021,Present,5 yrs 1 mo,"As a 4th-year PhD candidate in Biomedical Engineering at the University of Calgary, my research focuses on advancing machine learning applications for fMRI data analysis. I specialize in physiological signal processing and functional connectivity, aiming to improve the accuracy of physiological noise correction and enhance our understanding of brain dynamics. My current projects involve reconstructing physiological waveforms, such as respiratory and cardiac signals, directly from BOLD-fMRI data. Key achievements: -Awarded the Hotchkiss Brain Institute Scholarship and Eyes High Doctoral Recruitment Scholarship for outstanding research contributions. -Recipient of the Graduate Student Research Impact Excellence Award and BME Graduate Program Research Excellence Award in recognition of research impact and excellence in the Biomedical Engineering program. -Trainee at the Hotchkiss Brain Institute and Alberta Children’s Hospital Research Institute, collaborating on interdisciplinary research projects. -Published multiple peer-reviewed papers on physiological signal estimation and fMRI data processing in leading journals and conferences.",PhD Candidate in Biomedical Engineering | University of Calgary | May 2021 | Present,1
d52a6921-d954-417d-a714-2b60a2a18bf0,2150e7f0-9348-4733-b56a-600d219f5a78,Research Trainee,Hotchkiss Brain Institute,Contract Full-time,"Calgary, Alberta, Canada",Sep 2021,Present,4 yrs 9 mos,,Research Trainee | Hotchkiss Brain Institute | Sep 2021 | Present,2
73977df3-e731-4a20-8274-8e0ecbf8bd85,2150e7f0-9348-4733-b56a-600d219f5a78,Research Trainee,Alberta Children’s Hospital Research Institute (ACHRI),Internship,"Calgary, Alberta, Canada",Sep 2022,Present,3 yrs 9 mos,,Research Trainee | Alberta Children’s Hospital Research Institute (ACHRI) | Sep 2022 | Present,3
37fc2e36-1e65-4f41-b804-af8d8dfa4090,2150e7f0-9348-4733-b56a-600d219f5a78,Editorial Board Member,Computational Research Progress in Applied Science & Engineering (CRPASE) Journal,On-Call,"Houston, Texas, United States",Jan 2015,Present,11 yrs 5 mos,"Unpaid volunteer position as an Editorial Board Member for the Computational Research Progress in Applied Science & Engineering (CRPASE) journal. Responsibilities include evaluating manuscript submissions, collaborating with the Editor-in-Chief and fellow board members to maintain publication standards, and providing expert guidance on research methodologies and relevance. Actively contribute to promoting high-quality research in computational science and engineering by supporting the editorial and peer-review processes.",Editorial Board Member | Computational Research Progress in Applied Science & Engineering (CRPASE) Journal | Jan 2015 | Present,4
279d1e3f-4a34-46a5-8c3f-1e6fea91b534,2150e7f0-9348-4733-b56a-600d219f5a78,Instructor,"Schulich School of Engineering, University of Calgary",Seasonal,"Calgary, Alberta, Canada",Jan 2024,Apr 2024,4 mos,"-Teaching Introduction to Biomedical Imaging and Applications (BMEN 509), covering foundational concepts and applications in biomedical imaging. -Designed and led a weekly 2-hour lab session, providing hands-on experience with MRI, CT, X-ray, PET, and ultrasound imaging. -Supervised two teaching assistants for lab sessions and student support. -Developed course materials, delivered lectures, and guided students in understanding biomedical imaging techniques. -Assessed student performance through assignments, labs, and exams.","Instructor | Schulich School of Engineering, University of Calgary | Jan 2024 | Apr 2024",5
e2bd8b0c-5166-40ac-a79d-e642eb29aff5,2150e7f0-9348-4733-b56a-600d219f5a78,Chief Executive Officer,,3rd,"Gonbad-e-Kavus County, Golestan Province, Iran",Jul 2015,May 2021,5 yrs 11 mos,"-Co-founded and led Ferdows Golestan Ghaboos, an NGO dedicated to supporting education for underprivileged children, particularly Afghan refugee families in Iran. -Organized fundraising efforts and distributed over 2,500 aid packages, including school supplies and essentials, to children from low-income families. -Provided free tutoring, counseling, and resources to help children continue their education, especially after the Zemestan-Yurt coal mine disaster, which left 100 children without a parent. -Honored by the President of Iran and the Welfare Organization in 2018 for impactful contributions to the community. -Developed leadership and interpersonal skills, managing a diverse team and fostering a culture of inclusion and support for disadvantaged groups.",Chief Executive Officer | Jul 2015 | May 2021,6
e5011b95-a564-40fd-a31d-47c02e1c753b,855929b9-766b-4077-97ce-9ea170a67b85,Senior Software Engineer,University of Calgary,Contract Full-time,"Calgary, Alberta, Canada",May 2026,Present,1 mo,,Senior Software Engineer | University of Calgary | May 2026 | Present,0
aeed07a3-3319-447a-98cf-d4449371ff21,855929b9-766b-4077-97ce-9ea170a67b85,Data Scientist,Hotchkiss Brain Institute,Permanent Full-time,Calgary,May 2023,May 2026,3 yrs 1 mo,"As a Data Scientist at University of Calgary, Hotchkiss Brain Institute (HBI), I develop & deploy ML models on health datasets for actionable insights & improved patient outcomes. Specializing in end-to-end workflows (preprocessing, anomaly detection, predictive modeling), I leverage advanced ML/NLP to drive data-driven healthcare decisions. Key Projects & Impact: Readmission Risk Prediction: Developed & deployed a real-time model by fine-tuning BioBERT using PEFT (QLoRA, PyTorch, Transformers). Deployed as a scalable API on AWS (ECS, EKS, API Gateway), improving prediction accuracy by 90%, aiding doctors in proactive discharge decisions. Dementia Risk Prediction: Architected an NLP pipeline using EHR & clinical data with BioBERT & advanced fine-tuning (PEFT, PyTorch, Transformers). Achieved 95% prediction accuracy & 80% false positive reduction, enabling targeted interventions. Time-Series Analysis: Used autoregressive modeling (ARIMA) on longitudinal clinical datasets to forecast patient health trends & inform proactive interventions. Feature Engineering: Applied PCA, LASSO, & Random Forest feature importance (Scikit-learn) to optimize model performance & interpretability. EDA & Data Cleaning: Performed comprehensive EDA, statistical analysis, & robust data cleaning (Pandas, NumPy, SciPy) for high-quality data inputs. Cross-functional Collaboration: Partnered with psychiatrists, data engineers, & mathematicians to integrate predictive models into healthcare workflows, ensuring operational alignment.",Data Scientist | Hotchkiss Brain Institute | May 2023 | May 2026,1
a5ecdaaa-0e83-4ed6-b4b7-446bf9eb0d41,855929b9-766b-4077-97ce-9ea170a67b85,Associate Researcher,University of Calgary,Contract Part-time,"Calgary, Alberta, Canada",Sep 2022,May 2023,9 mos,"As an Associate Researcher, I engaged in AI-driven healthcare research projects, specializing in the analysis of complex clinical datasets to develop robust predictive models that enhance patient care. My work encompassed designing and implementing end-to-end data pipelines, from meticulous data preprocessing and feature engineering to advanced predictive modeling, to extract actionable insights for healthcare providers. Key Contributions & Technical Accomplishments: * Predictive Modeling for Kidney Disease: Developed and implemented a predictive pipeline for identifying high-risk kidney disease patients, utilizing Random Forest models for classification and comprehensive feature importance analysis (Scikit-learn). * A/B Testing & Model Validation: Conducted A/B testing to compare different model performances and refine prediction accuracy, ensuring the most effective model for high-risk patient identification. * Clinical Data Analysis & Feature Extraction: Performed in-depth statistical and time-series analysis on diverse clinical datasets to extract meaningful features and identify critical trends, leveraging tools like SciPy and Pandas. * AI Knowledge Sharing & Collaboration: Collaborated with cross-functional teams, including executives, to organize and schedule workshops on AI development, fostering knowledge-sharing and promoting innovation in applied machine learning.",Associate Researcher | University of Calgary | Sep 2022 | May 2023,2
5676358f-13f1-4949-9c6c-d1dbf8bf8aa6,855929b9-766b-4077-97ce-9ea170a67b85,Data Scientist and Machine learning engineer,,3rd+,Spain,Jul 2020,Sep 2022,2 yrs 3 mos,"As a Data Scientist, I have successfully applied machine learning and statistical methods to solve business challenges across various industries. I specialize in sentiment analysis, trend prediction, and building data-driven solutions that enhance decision-making processes. Key Projects: Customer Sentiment Prediction -Developed a sentiment prediction model for a Canadian telephone operator, leveraging Natural Language Processing (NLP) techniques to analyze customer feedback. This model enabled the business to gain insights into customer sentiment, identify areas for improvement, and improve customer satisfaction. -KPI Prediction Built and deployed a prediction model to forecast business key performance indicators (KPIs) for dashboard visualization in QlikView. This empowered stakeholders to make proactive data-driven decisions and adjust strategies based on predicted trends. -Market Basket Analysis for Transactional Data Utilized association rule mining techniques (Apriori, FP-Growth) to conduct Market Basket Analysis, identifying product combinations and purchasing patterns. This analysis improved the company's cross-selling strategies and recommendation systems, leading to higher customer engagement and increased sales.",Data Scientist and Machine learning engineer | Jul 2020 | Sep 2022,3
dace6d67-24ee-4ef8-9411-86cad7a2d260,b711d973-3252-49f4-a51f-d2a4eb9d300c,EDIA Coordinator,Let's Talk Science | Parlons sciences,Contract Part-time,,Sep 2025,Present,9 mos,"Calgary, Alberta, Canada",EDIA Coordinator | Let's Talk Science | Parlons sciences | Sep 2025 | Present,0
34d104d7-016d-49ed-bab0-3bdd49fa6679,b711d973-3252-49f4-a51f-d2a4eb9d300c,Outreach Director,Hotchkiss Brain Institute,,,May 2025,Present,1 yr 1 mo,Outreach Director with the Hotchkiss Brain Institute Trainee Organization,Outreach Director | Hotchkiss Brain Institute | May 2025 | Present,1
52a04604-ed01-43ac-a34a-bdab3b0b1e4c,b711d973-3252-49f4-a51f-d2a4eb9d300c,Private Tutor,Self-employed,Self-employed,,Nov 2023,Present,2 yrs 7 mos,"I tutor children with various neurodivergent conditions (such as Autism Spectrum Disorder), primarily in math, reading comprehension, and verbal expression.",Private Tutor | Self-employed | Nov 2023 | Present,2
32075a8a-f2c6-48ed-a9cd-90bdcee4bf0a,b711d973-3252-49f4-a51f-d2a4eb9d300c,Masters Student,Psynergy Centre for Health and Wellness,Contract Part-time,"Calgary, Alberta, Canada",Aug 2023,Nov 2025,2 yrs 4 mos,MSc. Thesis student in the Psychedelic and Cannabinoid Therapeutics lab at the University of Calgary,Masters Student | Psynergy Centre for Health and Wellness | Aug 2023 | Nov 2025,3
f49ca433-6157-4d2c-8c22-2d72c32b0ff3,b711d973-3252-49f4-a51f-d2a4eb9d300c,Undergraduate Research Assistant,,2nd,"Lethbridge, Alberta, Canada",Sep 2021,Aug 2022,1 yr,Assisted in preclinical research investigating novel pharmacological interventions for PTSD in rodent models,Undergraduate Research Assistant | Sep 2021 | Aug 2022,4
0d76edd0-2128-4287-b071-d3dff661b132,b1c80b61-8cab-47b2-b741-5828bd5f16f8,Graduate Student Researcher,Hotchkiss Brain Institute,,,Aug 2022,Present,3 yrs 10 mos,,Graduate Student Researcher | Hotchkiss Brain Institute | Aug 2022 | Present,0
4a3a18bb-b28a-48d6-9bcd-0a9a385a3ddd,b1c80b61-8cab-47b2-b741-5828bd5f16f8,Software Engineer Technical Lead,8 Bit Cortex,,,Jun 2020,Present,6 yrs,"Calgary, Alberta, Canada",Software Engineer Technical Lead | 8 Bit Cortex | Jun 2020 | Present,1
25b7c556-3d6b-41c4-8d27-a78ad17e4958,b1c80b61-8cab-47b2-b741-5828bd5f16f8,Teaching Assistant,University of Calgary,,,Sep 2020,Jan 2023,2 yrs 5 mos,"Calgary, Alberta, Canada",Teaching Assistant | University of Calgary | Sep 2020 | Jan 2023,2
0fd126fe-13a2-41e9-93d5-80af10640b57,b1c80b61-8cab-47b2-b741-5828bd5f16f8,Vice President Information Technology,RED - Reforming Education on Drugs,,,May 2019,Jun 2021,2 yrs 2 mos,"Calgary, Alberta, Canada",Vice President Information Technology | RED - Reforming Education on Drugs | May 2019 | Jun 2021,3
c0f7d62d-7c41-445b-8f81-07f6f1acfd35,b1c80b61-8cab-47b2-b741-5828bd5f16f8,Undergraduate Student Researcher,,3rd,,May 2017,Jun 2021,4 yrs 2 mos,"Calgary, Alberta, Canada",Undergraduate Student Researcher | May 2017 | Jun 2021,4
684f8679-bbcf-483b-868f-3e5c97aac3b1,e26978e5-af18-4929-be79-e444c5aad696,Chair (Mental Health and Wellness),Council of Foothills DGA’s (Cumming School of Medicine),,"Calgary, Alberta, Canada",May 2023,Present,3 yrs 1 mo,,Chair (Mental Health and Wellness) | Council of Foothills DGA’s (Cumming School of Medicine) | May 2023 | Present,0
349a727f-560a-4f34-8628-92f3aaae32d5,e26978e5-af18-4929-be79-e444c5aad696,Doctoral Student (Ph.D. Candidate),University of Calgary,Full-time,"Calgary, Alberta, Canada",Jan 2021,Present,5 yrs 5 mos,4th Year Ph.D. Candidate in Shutt Lab,Doctoral Student (Ph.D. Candidate) | University of Calgary | Jan 2021 | Present,1
f386cd33-944f-4301-b5dc-1583a55c7112,e26978e5-af18-4929-be79-e444c5aad696,Trainee,Hotchkiss Brain Institute,Permanent Full-time,,Jan 2021,Present,5 yrs 5 mos,,Trainee | Hotchkiss Brain Institute | Jan 2021 | Present,2
1de88941-426c-4489-9629-2d7971f95b5b,e26978e5-af18-4929-be79-e444c5aad696,President,BMB DGA,Contract Full-time,,Jun 2022,May 2023,1 yr,"Calgary, Alberta, Canada",President | BMB DGA | Jun 2022 | May 2023,3
d7eb9ff1-b044-43b0-a157-5f653dcb35bf,e26978e5-af18-4929-be79-e444c5aad696,Exam Question Designer,Moxams,,,Jul 2019,Jan 2021,1 yr 7 mos,"London Area, United Kingdom",Exam Question Designer | Moxams | Jul 2019 | Jan 2021,4
b7363fad-950f-4263-9a18-1a66b8a3804f,e26978e5-af18-4929-be79-e444c5aad696,Senior Biology Teacher,Mastermind English Medium School,Contract Full-time,,Oct 2019,Dec 2020,1 yr 3 mos,"Dhaka, Bangladesh",Senior Biology Teacher | Mastermind English Medium School | Oct 2019 | Dec 2020,5
6d62a862-7287-4b65-aeb5-879c75729f69,e26978e5-af18-4929-be79-e444c5aad696,Undergraduate Research Fellow,,2nd,"Manchester, England, United Kingdom",Sep 2018,Jun 2019,10 mos,Biomodelling Project- How do MAGUKs cluster proteins at the synapse?,Undergraduate Research Fellow | Sep 2018 | Jun 2019,6
38eb9676-8348-4e7d-b663-006eae5c238e,f1d407b4-9c1c-45dc-95f5-1500ce248150,Research Intern,Hotchkiss Brain Institute,Internship,,Apr 2026,Present,2 mos,"Calgary, Alberta, Canada",Research Intern | Hotchkiss Brain Institute | Apr 2026 | Present,0
92967d8c-5a4a-496d-b70f-e42de7904a4a,f1d407b4-9c1c-45dc-95f5-1500ce248150,Classroom Assistant,"Kumon North America, Inc.",Permanent Part-time,"Calgary, Alberta, Canada",May 2024,Present,2 yrs 1 mo,"In this role I mark Kumon math and reading worksheets and instruct students who face difficulties with their coursework. I have also worked within my Kumon centre to organize supplementary activities, such as the Kumon Southcentre Charity Book Drive.","Classroom Assistant | Kumon North America, Inc. | May 2024 | Present",1
6d4326d9-d935-452f-80b3-708174e996d4,f1d407b4-9c1c-45dc-95f5-1500ce248150,Student Researcher,WISEST UAlberta,Permanent Full-time,,Jul 2024,Aug 2024,2 mos,"Edmonton, Alberta, Canada",Student Researcher | WISEST UAlberta | Jul 2024 | Aug 2024,2
f359ee74-629e-44cc-9c6d-4a340b6075f3,f1d407b4-9c1c-45dc-95f5-1500ce248150,Science Camp Counsellor,,2nd,"Drumheller, Alberta, Canada",Aug 2023,Aug 2024,1 yr 1 mo,"I worked at Badlands Science Camp at the Royal Tyrrell Museum for two summers in 2023 and 2024. In this role I worked with adolescent and teenaged youth, monitored camp science-related activities, and presented and guided camp programs.",Science Camp Counsellor | Aug 2023 | Aug 2024,3
abbd7c61-5199-4179-9cba-413b1ef83833,b1a543d6-4992-429d-9bb5-a904a8ede2af,"Director, Main Campus Chapter - Hotchkiss Brain Institute Trainee Organization",Hotchkiss Brain Institute,May 2026 - Present · 1 mo,,,,,,"Director, Main Campus Chapter - Hotchkiss Brain Institute Trainee Organization May 2026 - Present · 1 mo Calgary, Alberta, Canada",0
1f5cc4e2-7efa-4aef-814f-f9aa6120b9d5,b1a543d6-4992-429d-9bb5-a904a8ede2af,Education Subcommittee - Hotchkiss Brain Institute Trainee Organization,Hotchkiss Brain Institute,Aug 2024 - May 2026 · 1 yr 10 mos,,,,,,Education Subcommittee - Hotchkiss Brain Institute Trainee Organization Aug 2024 - May 2026 · 1 yr 10 mos,1
892e2559-4132-4074-a90b-e5ca3282dfe4,b1a543d6-4992-429d-9bb5-a904a8ede2af,Graduate Teaching Assistant,University of Calgary,,Science Communication Certificate Program - Cumming School of Medicine,Apr 2025,Present,1 yr 2 mos,,Graduate Teaching Assistant University of Calgary Apr 2025 - Present · 1 yr 2 mos Science Communication Certificate Program - Cumming School of Medicine,2
9ad8656c-469b-4826-99bc-1d0dec758faa,b1a543d6-4992-429d-9bb5-a904a8ede2af,Evolve to Innovate (e2i) Fellow,Innovate Calgary,Internship,"Calgary, Alberta, Canada · On-site",Jan 2025,May 2025,5 mos,"• Selected for the 2025 cohort of the Evolve to Innovate (e2i) program at the Hunter Hub for Entrepreneurial Thinking, with a focus on research innovation and translating research into real-world impact. • Collaborated with mentors, entrepreneurs, and researchers to explore the intersection of research, innovation, and entrepreneurship. • Gained hands-on experience in problem-solving, science communication, and early-stage innovation strategy.","Evolve to Innovate (e2i) Fellow Innovate Calgary · Internship Jan 2025 - May 2025 · 5 mos Calgary, Alberta, Canada · On-site • Selected for the 2025 cohort of the Evolve to Innovate (e2i) program at the Hunter Hub for Entrepreneurial Thinking, with a focus on research innovation and translating research into real-world impact. • Collaborated with mentors, entrepreneurs, and researchers to explore the intersection of research, innovation, and entrepreneurship. • Gained hands-on experience in prob",3
6d4d78ef-b2dd-4cc7-ade6-c64023356474,b1a543d6-4992-429d-9bb5-a904a8ede2af,Medical Intern,Mansoura University School of Medicine,Internship,On-site,Mar 2021,Mar 2022,1 yr 1 mo,"• Completed rotational-based, hands-on clinical training and gained experience in diagnosis and treatment planning. • Conducted patient assessments and provided medical care under supervision. • Collaborated with healthcare professionals to develop comprehensive treatment plans and ensure optimal patient care outcomes.","Medical Intern Mansoura University School of Medicine · Internship Mar 2021 - Mar 2022 · 1 yr 1 mo On-site • Completed rotational-based, hands-on clinical training and gained experience in diagnosis and treatment planning. • Conducted patient assessments and provided medical care under supervision. • Collaborated with healthcare professionals to develop comprehensive treatment plans and ensure optimal patient care outcomes. Diagnosis and Treatment Planning, Doctor-Patient Communication and +16 s",4
c113d575-268d-47a4-bb86-17ac7b7489d3,b494b370-173c-43b3-bff1-34696fd2c960,Student Researcher - Dr. Bray Laboratory,Alberta Children's Hospital Research Institute and Hotchkiss Brain Institute,Internship,"Calgary, Alberta, Canada",Apr 2024,Present,2 yrs 2 mos,"For the summer following my first year of university and continuing throughout my second year, I worked as a summer research student with a PURE Award in the lab of Dr. Signe Bray at the Alberta Children's Hospital Research Institute in conjunction with the Hotchkiss Brain Institute this summer. This research entails contributing to the collection and analysis of MRI, EEG, and questionnaire data using a variety of data-analysis methods to dive deeper into the effects of preterm birth on the brain's developmental processes.",Student Researcher - Dr. Bray Laboratory | Alberta Children's Hospital Research Institute and Hotchkiss Brain Institute | Apr 2024 | Present,0
58602d28-0a86-422c-85a9-8c3158024fa9,b494b370-173c-43b3-bff1-34696fd2c960,Respite Caregiver,Self-employed,Self-employed,,Jul 2024,Present,1 yr 11 mos,"Calgary, Alberta, Canada",Respite Caregiver | Self-employed | Jul 2024 | Present,1
5a93f3d1-ad80-4302-b5a0-702c4f2a0066,b494b370-173c-43b3-bff1-34696fd2c960,Co-Founder and Co-President of Crochet for Kids,Crochet For Kids,,,Aug 2025,Present,10 mos,,Co-Founder and Co-President of Crochet for Kids | Crochet For Kids | Aug 2025 | Present,2
d3cc45be-86ac-4429-bd21-d8c50aa36d58,b494b370-173c-43b3-bff1-34696fd2c960,CYSF Board Director,Calgary Youth Science Fair,,"Calgary, Alberta, Canada",Nov 2025,Present,7 mos,,CYSF Board Director | Calgary Youth Science Fair | Nov 2025 | Present,3
cb80f539-e903-423d-97c8-72389fa41aed,b494b370-173c-43b3-bff1-34696fd2c960,High School Science and Math Tutor,Level-Up Learning,On-Call,"Calgary, Alberta, Canada",Nov 2025,Present,7 mos,,High School Science and Math Tutor | Level-Up Learning | Nov 2025 | Present,4
c72c6a50-f138-43f2-a445-5bc9650bf4e8,b494b370-173c-43b3-bff1-34696fd2c960,High School Science and Math Tutour,Self-employed,Self-employed,"Calgary, Alberta, Canada",Oct 2023,Present,2 yrs 8 mos,,High School Science and Math Tutour | Self-employed | Oct 2023 | Present,5
08289d9a-d746-4e20-bc47-a6452212ebaa,b494b370-173c-43b3-bff1-34696fd2c960,Babysitter,Self-employed,Self-employed,"Calgary, Alberta, Canada",Mar 2023,Present,3 yrs 3 mos,,Babysitter | Self-employed | Mar 2023 | Present,6
b01d60bc-b952-46bc-902a-d65abcd5b1d8,b494b370-173c-43b3-bff1-34696fd2c960,VP Engagement,Beyond the Book Club,,,Sep 2023,Present,2 yrs 9 mos,"I contribute to planning discussions, planning events, and planning/creating social media posts to promote engagement with reading and forming new connections with individuals who share a love for reading!",VP Engagement | Beyond the Book Club | Sep 2023 | Present,7
7a982d7f-e2f1-4b49-b52a-88cbb7883906,b494b370-173c-43b3-bff1-34696fd2c960,Student,BCI4Kids,,,Sep 2025,May 2026,9 mos,,Student | BCI4Kids | Sep 2025 | May 2026,8
23071f31-40fa-4d86-a0a4-b33225616e58,b494b370-173c-43b3-bff1-34696fd2c960,Research Assistant - Dr. Sabbaghan Lab,,2nd,,Feb 2024,Jul 2024,6 mos,Remote,Research Assistant - Dr. Sabbaghan Lab | Feb 2024 | Jul 2024,9
36595081-d1af-43d6-88e4-299fe378151d,2cb70037-13e6-419a-ba19-e50d1faf70ca,Associate Researcher,Hotchkiss Brain Institute,Internship,University of Calgary,Aug 2023,Present,2 yrs 10 mos,"• Conducted a thorough literature search on multiple sclerosis, current therapies, and lack of treatment options. • Preprocessed a dataset of MRI scans of patients with multiple sclerosis to prepare images for analysis. • Constructed deep learning models such as Convolutional Neural Networks and Visual Transformers to help mediate prediction of disease outcome and progression of individuals 5 years post diagnosis.",Associate Researcher | Hotchkiss Brain Institute | Aug 2023 | Present,0
07c77517-4fac-440b-b804-1b46b402d00d,2cb70037-13e6-419a-ba19-e50d1faf70ca,Associate Researcher,Alberta Children's Hospital Foundation,Internship,University of Calgary,Jan 2022,Dec 2024,3 yrs,"• Collaborated with community partners to culturally adapt The World Health Organization's Care for Child Development (CCD) intervention materials for children with mental and developmental disorders in Pakistan. • Played pivotal role in developing comprehensive set of ethics guidelines for study, covering rights and responsibilities of children, families, healthcare workers, and all other study participants involved in Pakistan. • Organized specific protocol to serve as guiding framework for implementation of research study, ensuring all aspects of project were carried out efficiently and in accordance with established procedures.",Associate Researcher | Alberta Children's Hospital Foundation | Jan 2022 | Dec 2024,1
27d97d91-e3ca-4316-80b1-7c3bd3c4f41a,2cb70037-13e6-419a-ba19-e50d1faf70ca,Associate Researcher,Snyder Institute for Chronic Diseases Trainee Committee,Internship,,May 2021,Sep 2023,2 yrs 5 mos,University of Calgary,Associate Researcher | Snyder Institute for Chronic Diseases Trainee Committee | May 2021 | Sep 2023,2
dea54050-d7bf-4382-9ac1-d4c29060323e,2cb70037-13e6-419a-ba19-e50d1faf70ca,Instructor,,2nd,"Calgary, Alberta, Canada",Jul 2017,Aug 2020,3 yrs 2 mos,"• Dedicated tutor, mentor, and instructor at Kumon North America with a proven track record of fostering academic growth and excellence in students. • Demonstrated expertise in providing personalized guidance and support to students, effectively adapting teaching methods to individual learning styles and needs. • Played a key role in implementing Kumon's renowned educational programs, contributing to the intellectual development and success of students under my mentorship.",Instructor | Jul 2017 | Aug 2020,3
2c9325a8-7114-4aee-ad0e-7c4b4785e2c3,ae8f2298-3f48-4842-a28f-26d5b99d89da,Pulmonary Fibrosis Research Assistant,Snyder Institute for Chronic Diseases Trainee Committee,,"Calgary, Alberta, Canada",May 2025,Present,1 yr 1 mo,,Pulmonary Fibrosis Research Assistant | Snyder Institute for Chronic Diseases Trainee Committee | May 2025 | Present,0
96b5c8e2-fb0c-4d74-8d2a-8dd06cdb45b7,ae8f2298-3f48-4842-a28f-26d5b99d89da,Clinical Neuroscience Research Support,Hotchkiss Brain Institute,,"Calgary, Alberta, Canada",Sep 2024,Present,1 yr 9 mos,Academic Research,Clinical Neuroscience Research Support | Hotchkiss Brain Institute | Sep 2024 | Present,1
67916756-d942-4742-8652-1125193db1af,ae8f2298-3f48-4842-a28f-26d5b99d89da,Clinical Neuroscience Research Assistant,,2nd,"Calgary, Alberta, Canada",May 2024,Aug 2024,4 mos,Academic Research,Clinical Neuroscience Research Assistant | May 2024 | Aug 2024,2
21542733-7626-45a1-9795-15d4cbfb7498,aa28c4c8-98d0-4768-be32-117a98568259,Associate Professor,Hotchkiss Brain Institute,,,May 2023,Present,3 yrs 1 mo,"Calgary, Alberta, Canada",Associate Professor | Hotchkiss Brain Institute | May 2023 | Present,0
956224e6-7d29-496e-b58f-d1f61d4cd03f,aa28c4c8-98d0-4768-be32-117a98568259,Associate Professor,University of Guelph,,,Dec 2013,Present,12 yrs 6 mos,"Guelph, ON Canada",Associate Professor | University of Guelph | Dec 2013 | Present,1
5627851b-0e1f-4fb5-be06-cc2840d74a2d,aa28c4c8-98d0-4768-be32-117a98568259,Postdoctoral Fellow,Sanford-Burnham Medical Research Institute,,,2011,Dec 2013,3 yrs,"La Jolla, California",Postdoctoral Fellow | Sanford-Burnham Medical Research Institute | 2011 | Dec 2013,2
5828df28-511e-4ae6-8f85-2742feddb2cf,aa28c4c8-98d0-4768-be32-117a98568259,Postdoctoral Fellow,,2nd,,2009,2011,2 yrs,Greater Ottawa Metropolitan Area,Postdoctoral Fellow | 2009 | 2011,3
