edu_id,profile_id,school,degree,field_of_study,start_date,end_date,grade,activities_societies,description,raw_text,sort_order
55de8ad4-4e6b-4ed5-b43f-5a88dfd573fe,58d70489-86f5-4099-bd79-7d7a2194f586,University of Calgary,"Master of Science - MSc, Clinical Neurosciences",,Jan 2020,Jan 2022,,Member of the Hotchkiss Brain Institute's Trainee Organization. Member of the University of Calgary's Graduate Student Society.,"The focus of my thesis is the use of robotics to better understand and rehabilitate arm function in stroke survivors. Specifically, I am looking at the ipsilesional arm in stroke survivors (often referred to as the ""less-affected"" arm), and how movement deficits in this arm present and change in the first 6-months following stroke. Ipsilesional deficits were previously overlooked in stroke rehabilitation, often being cited as ""insignificantly contributing"" to overall motor impairment following stroke. As a result, my work presents an exciting opportunity to provide clinicians with much needed knowledge about these deficits, and how they can be better targeted in the clinic. … more","University of Calgary Master of Science - MSc, Clinical Neurosciences Jan 2020 – Jan 2022 Activities and societies: Member of the Hotchkiss Brain Institute's Trainee Organization. Member of the University of Calgary's Graduate Student Society. The focus of my thesis is the use of robotics to better understand and rehabilitate arm function in stroke survivors. Specifically, I am looking at the ipsilesional arm in stroke survivors (often referred to as the ""less-affected"" arm), and how movement de",1
94d4506f-bc73-4e6b-8c83-b1533530b524,58d70489-86f5-4099-bd79-7d7a2194f586,University of Calgary,"Bachelor of Science - BSc (Hons), Biomechanics",,Sep 2015,Apr 2019,First-Class Honours,"Member of the University of Calgary's Kinesiology Student Society. Co-Founder & Vice-President of Finance of the School Club ""CommuniTeam"".","The focus of my undergraduate honours thesis was to help develop and validate a finite-element (FE) model of the rabbit tibia to predict surface strains during compressive loading. FE modelling provides an extremely useful method of predicting material failure under loading, bending, and twisting conditions. Rabbit tibiae were selected as the model for this project as their material properties most closely resemble that of humans. Now that this model has been validated, future applications of it include testing drugs that alter bone mineral density on rabbits and predicting bone fatigue life through FE modelling based on computed tomography scans. This will allow better predictions of how said drugs will impact a human population before implementing them in clinical trials. … more","University of Calgary Bachelor of Science - BSc (Hons), Biomechanics Sep 2015 – Apr 2019 Grade: First-Class Honours Activities and societies: Member of the University of Calgary's Kinesiology Student Society. Co-Founder & Vice-President of Finance of the School Club ""CommuniTeam"". The focus of my undergraduate honours thesis was to help develop and validate a finite-element (FE) model of the rabbit tibia to predict surface strains during compressive loading. FE modelling provides an extremely us",2
c6da26e3-627a-401f-9aa4-b056a6669429,b23b8e92-e714-4120-9e60-e12ee0aaafdd,BNUT - Babol Noshirvani University of Technology,"Master's degree, Electrical and Electronics Engineering",,Sep 2009,Feb 2012,,,"Bachelor's degree, Electrical and Electronics Engineering","BNUT - Babol Noshirvani University of Technology Master's degree, Electrical and Electronics Engineering Sep 2009 – Feb 2012 Thesis: An Intelligent Method for Control Chart Pattern Recognition Using Optimized Machin Learning Algorithms. Supervisor: Ataollah Ebrahimzadeh … more University of Mazandaran Bachelor's degree, Electrical and Electronics Engineering Sep 2004 – Jun 2008",0
152f4405-b185-4cb4-abec-cba1a2dfd1ab,e754b33f-1a31-420f-b17a-1c21838a82dd,University of Calgary,Bachelor of Health Sciences in Biomedical Sciences (Honours),,Sep 2022,Apr 2026,,,,University of Calgary Bachelor of Health Sciences in Biomedical Sciences (Honours) Sep 2022 – Apr 2026,0
e4db8a40-e782-4ebe-9c14-7c9a8a992a01,2150e7f0-9348-4733-b56a-600d219f5a78,BNUT - Babol Noshirvani University of Technology,"Master's degree, Electrical and Electronics Engineering",,Sep 2009,Feb 2012,,,"Bachelor's degree, Electrical and Electronics Engineering","BNUT - Babol Noshirvani University of Technology Master's degree, Electrical and Electronics Engineering Sep 2009 – Feb 2012 Thesis: An Intelligent Method for Control Chart Pattern Recognition Using Optimized Machin Learning Algorithms. Supervisor: Ataollah Ebrahimzadeh … more University of Mazandaran Bachelor's degree, Electrical and Electronics Engineering Sep 2004 – Jun 2008",0
95d9c425-feaf-42d0-8c9c-f30cd7d1b46c,855929b9-766b-4077-97ce-9ea170a67b85,Iran University of Science and Technology,"Master's degree, Software Engineering",,Jul 2017,May 2020,20/20,Working In Cognitive Science laboratory.,"My Master's research focused on time-series forecasting and sentiment analysis, aiming to predict dynamic changes in user opinions on social networks. This involved processing large, longitudinal datasets (over 1 year of user tweets) and applying advanced NLP techniques to analyze evolving sentiment towards a given topic. I designed and implemented a recurrent neural network (RNN) model (including LSTM and GRU architectures) to forecast opinion shifts, leveraging principles of user behavior modeling. The project demonstrated the ability to extract meaningful temporal patterns and predict future sentiment, achieving an initial prediction accuracy of 67%. This research deepened my expertise in sequential data modeling, large-scale data processing, and predictive analytics. … more","Iran University of Science and Technology Master's degree, Software Engineering Jul 2017 – May 2020 Grade: 20/20 Activities and societies: Working In Cognitive Science laboratory. My Master's research focused on time-series forecasting and sentiment analysis, aiming to predict dynamic changes in user opinions on social networks. This involved processing large, longitudinal datasets (over 1 year of user tweets) and applying advanced NLP techniques to analyze evolving sentiment towards a given top",0
7bbc106e-1d9e-46fe-8691-e5d1cb983955,b711d973-3252-49f4-a51f-d2a4eb9d300c,University of Calgary,"Master's degree, Neuroscience",,Sep 2023,Aug 2025,,"Member of the Psychedelic and Cannabinoid Therapeutics (PaCT) lab; Outreach Director for the Hotchkiss Brain Institute Trainee Organization; EDIA Coordinator for Let's Talk Science, University of Calgary;",,"University of Calgary Master's degree, Neuroscience Sep 2023 – Aug 2025 Activities and societies: Member of the Psychedelic and Cannabinoid Therapeutics (PaCT) lab; Outreach Director for the Hotchkiss Brain Institute Trainee Organization; EDIA Coordinator for Let's Talk Science, University of Calgary; Abigail (@abby_lunge) on X",0
3b03d28c-415d-4ae8-bdf6-7eead9a36971,b711d973-3252-49f4-a51f-d2a4eb9d300c,The University of Lethbridge,"Bachelor of Applied Science - BASc, Neuroscience",,Sep 2018,Aug 2022,,Student Wellness Ambassador Programming Chair,,"The University of Lethbridge Bachelor of Applied Science - BASc, Neuroscience Sep 2018 – Aug 2022 Activities and societies: Student Wellness Ambassador Programming Chair Skills: Leadership, Microsoft Excel, +3 skills",1
c1f252ee-9285-4123-85da-2fc6fdf11b3a,b1c80b61-8cab-47b2-b741-5828bd5f16f8,University of Calgary,"MD/PhD, Neuroscience",,Sep 2022,Jun 2029,,,,"University of Calgary MD/PhD, Neuroscience Sep 2022 – Jun 2029 University of Calgary Bachelor of Science - BSc (Honours), Neuroscience 2016 – 2021",0
bf581876-f177-48e7-8c25-13f87c9ca46c,e26978e5-af18-4929-be79-e444c5aad696,The University of Manchester,"Bachelor's of science (with Honours), Biotechnology",,2016,2019,2:1,Bangladesh Society- General Secretary Photography Society Peer Assisted Study Scheme Leader Manchester Leadership Award,,"The University of Manchester Bachelor's of science (with Honours), Biotechnology 2016 – 2019 Grade: 2:1 Activities and societies: Bangladesh Society- General Secretary Photography Society Peer Assisted Study Scheme Leader Manchester Leadership Award",0
3d6ab9d2-6871-4a8f-875d-5fbbce797fa9,e26978e5-af18-4929-be79-e444c5aad696,University of Calgary,"Doctor of Philosophy - PhD, Biochemistry and Molecular Biology",,Jan 2021,Present,,,,"University of Calgary Doctor of Philosophy - PhD, Biochemistry and Molecular Biology Jan 2021 – Present Skills: Conference Speaking",1
55c3b5a7-9e8e-47ae-9d4a-d159a3269abd,f1d407b4-9c1c-45dc-95f5-1500ce248150,University of Calgary,"Bachelor of Science - BSc, PSYCHOLOGY",,Sep 2025,Jun 2029,,- Arts and Science Honours Academy (ASHA) 19th Cohort - Eating Disorder Awareness UCalgary (EDAUC) Junior VP Events - Schulich Soundstage VP Events,,"University of Calgary Bachelor of Science - BSc, PSYCHOLOGY Sep 2025 – Jun 2029 Activities and societies: - Arts and Science Honours Academy (ASHA) 19th Cohort - Eating Disorder Awareness UCalgary (EDAUC) Junior VP Events - Schulich Soundstage VP Events",0
3f0b344e-aa60-4b42-ab3e-e3d77f432cb4,f1d407b4-9c1c-45dc-95f5-1500ce248150,Bishop O’Byrne High School,"High School Diploma, HIGH SCHOOL/SECONDARY DIPLOMAS AND CERTIFICATES",,Sep 2022,Jun 2025,Grades 10-12,"- Creative Writing Club (Founder, President) - Women in STEM Council (Founder, President) - Robotics Club (Head of External Relations, Fundraising Team Lead) - Peer Tutoring (Mathematics/Science Tutor)",94% average in Grade 10 (Full Honours) 90% average in Grade 11 92% average in Grade 12 Made valedictorian shortlist (top 9 students in 2025 graduating class) … more,"Bishop O’Byrne High School High School Diploma, HIGH SCHOOL/SECONDARY DIPLOMAS AND CERTIFICATES Sep 2022 – Jun 2025 Grade: Grades 10-12 Activities and societies: - Creative Writing Club (Founder, President) - Women in STEM Council (Founder, President) - Robotics Club (Head of External Relations, Fundraising Team Lead) - Peer Tutoring (Mathematics/Science Tutor) 94% average in Grade 10 (Full Honours) 90% average in Grade 11 92% average in Grade 12 Made valedictorian shortlist (top 9 students in 2",1
c9b41737-7c66-4d9d-8c31-0266b042f6c4,b1a543d6-4992-429d-9bb5-a904a8ede2af,University of Calgary,"Doctor of Philosophy - PhD, Biomedical/Medical Engineering",,May 2023,Present,,,"Bachelor of Medicine, Bachelor of Surgery, Medicine","University of Calgary Doctor of Philosophy - PhD, Biomedical/Medical Engineering May 2023 – Present Skills: Systems Neuroscience, Computational Neuroscience, +10 skills Mansoura University School of Medicine Bachelor of Medicine, Bachelor of Surgery, Medicine Sep 2014 – Mar 2022 Skills: Clinical Research, Neuroscience, +1 skill",0
c8fd5033-fbf6-4ecc-b48b-1705ecf862a4,b494b370-173c-43b3-bff1-34696fd2c960,University of Calgary,"Honours Bachelor of Science, Neuroscience",,Sep 2023,Apr 2027,,"AP Courses: Biology, Physics 1, Physics 2, World History, Literature and Composition. Science Fair, Designer Genes Club, Graduation Evening Committee Manager, French Peer-Tutor, Legacy Project, Voices Magazine, Volleyball","High School Diploma, Science Focus and AP Curriculum","University of Calgary Honours Bachelor of Science, Neuroscience Sep 2023 – Apr 2027 Webber Academy High School Diploma, Science Focus and AP Curriculum Aug 2020 – Jun 2023 Activities and societies: AP Courses: Biology, Physics 1, Physics 2, World History, Literature and Composition. Science Fair, Designer Genes Club, Graduation Evening Committee Manager, French Peer-Tutor, Legacy Project, Voices Magazine, Volleyball",0
54e15c89-a0f8-4d6c-8165-79a41d1779c7,2cb70037-13e6-419a-ba19-e50d1faf70ca,"Schulich School of Engineering, University of Calgary","Master of Science - MSc, Biomedical Engineering",,Sep 2024,Jun 2026,,,,"Schulich School of Engineering, University of Calgary Master of Science - MSc, Biomedical Engineering Sep 2024 – Jun 2026",0
501e08ae-7bfc-402d-97fb-12a240e15856,2cb70037-13e6-419a-ba19-e50d1faf70ca,University of Calgary,"Bachelor of Health Sciences - BHSc, Honours in Bioinformatics",,Sep 2020,Jun 2024,3.86/4.00,,"Skills: Scientific Experimentation, Research Skills, +8 skills","University of Calgary Bachelor of Health Sciences - BHSc, Honours in Bioinformatics Sep 2020 – Jun 2024 Grade: 3.86/4.00 Skills: Scientific Experimentation, Research Skills, +8 skills",1
a0337297-0e94-43f6-8fba-ccbf060d9043,2cb70037-13e6-419a-ba19-e50d1faf70ca,Henry Wise Wood High School,High School Diploma,,Sep 2017,Jun 2020,93,Badminton Team (2017-2020) Honors with Distinction,,"Henry Wise Wood High School High School Diploma Sep 2017 – Jun 2020 Grade: 93 Activities and societies: Badminton Team (2017-2020) Honors with Distinction Skills: Leadership, Badminton",2
f66557b5-5a75-43ea-b4a0-a69dbba11949,ae8f2298-3f48-4842-a28f-26d5b99d89da,University of Calgary,"Honors in Neuroscience, Neuroscience",,Sep 2022,Present,,,,"University of Calgary Honors in Neuroscience, Neuroscience Sep 2022 – Present",0
4e5866b3-3f8c-4419-83e8-904100606856,aa28c4c8-98d0-4768-be32-117a98568259,University of Ottawa,"Doctor of Philosophy (PhD), Biochemistry",,2003,2008,"Nominated for Governor General’s Gold medal award, Top thesis Biochemistry",,"Welcome to the Department of Biochemistry, Microbiology and Immunology","University of Ottawa Doctor of Philosophy (PhD), Biochemistry 2003 – 2008 Grade: Nominated for Governor General’s Gold medal award, Top thesis Biochemistry I received my Ph. D. in Biochemistry from the University of Ottawa where I studied under the supervision of Steffany Bennett. During my graduate studies, I held a studentship from the Ontario Mental Health foundation and studied the cytoskeletal modifications evoked by lipid second messengers in Alzheimer’s Disease. … more Welcome to the Depa",0
76584e93-5d48-4db3-bd8b-acd42d3808a9,aa28c4c8-98d0-4768-be32-117a98568259,"Memorial University, Newfoundland and Labrador","Bachelor of Science (BSc), Biochemistry (Nutrition)",,1998,2002,Honours,Biochemistry Society,"I completed my undergraduate degree at Memorial University in Newfoundland, where I conducted my honours thesis under the supervision of Sukhinder Kaur Cheema. My training focused on nutritional biochemistry and fatty acid mediated activation of transcription factors. … more","Memorial University, Newfoundland and Labrador Bachelor of Science (BSc), Biochemistry (Nutrition) 1998 – 2002 Grade: Honours Activities and societies: Biochemistry Society I completed my undergraduate degree at Memorial University in Newfoundland, where I conducted my honours thesis under the supervision of Sukhinder Kaur Cheema. My training focused on nutritional biochemistry and fatty acid mediated activation of transcription factors. … more Department of Biochemistry | Welcome",1
283cf07f-ccfd-42b6-a6b3-bf76bb297374,242792b2-cdbc-40ef-b95b-1beafbf8e438,University of Alberta,"Ph.D., Biochemistry, Physiology, Cellular/Molecular Biology",,1998,2004,,,,"University of Alberta Ph.D., Biochemistry, Physiology, Cellular/Molecular Biology 1998 – 2004 University of Calgary B.Sc., Biochemistry 1994 – 1998",0
b78bf5ae-d41b-46b9-94ce-63b4e28e3b05,6d6e37bd-f761-4b38-a0ce-3b82e49418d2,University of Calgary,"Bachelor of Science - BS, Natural Sciences in Biology and Chemistry",,Sep 2023,Apr 2027,,,"Skills: R (Programming Language), Literature Review & Scientific Reading, +12 skills","University of Calgary Bachelor of Science - BS, Natural Sciences in Biology and Chemistry Sep 2023 – Apr 2027 Skills: R (Programming Language), Literature Review & Scientific Reading, +12 skills Bishop Carroll High School High School Diploma Sep 2020 – Jun 2023",0
4c159b53-bcf2-4c6e-b52b-0c7c8548e95d,ec8553ea-f718-4279-99e4-fe45fc092ccd,University of Calgary,"Master of Science - MS, Neuroscience",,Aug 2025,Jul 2027,,,"Bachelors of Health Sciences- Biomedical Sciences, Biomedical Sciences, General","University of Calgary Master of Science - MS, Neuroscience Aug 2025 – Jul 2027 University of Calgary Bachelors of Health Sciences- Biomedical Sciences, Biomedical Sciences, General 2021 – 2025",0
29780194-606a-40c2-a9fb-e1d10cc955cd,9369f93a-9938-4cda-a0cc-10f5348f1ef4,UNSW,"Doctor of Philosophy (PhD), Medicine",,2005,2009,,,"- Awarded the 2009 PhD prize for the year’s best PhD within the School of Medical Sciences, University of New South Wales - Thesis title: Novel biological functions of Apolipoprotein-E. - Research areas: Apolipoprotein-E, Alzheimer's disease, Macrophage biology … more","UNSW Doctor of Philosophy (PhD), Medicine 2005 – 2009 - Awarded the 2009 PhD prize for the year’s best PhD within the School of Medical Sciences, University of New South Wales - Thesis title: Novel biological functions of Apolipoprotein-E. - Research areas: Apolipoprotein-E, Alzheimer's disease, Macrophage biology … more",0
a2c2301a-43f9-4c8f-9b7d-2192fe91c9b8,9369f93a-9938-4cda-a0cc-10f5348f1ef4,The Ohio State University,Spinal Cord Injury Research Training Program,,2012,2012,,,,The Ohio State University Spinal Cord Injury Research Training Program 2012 – 2012,1
fb631541-6f59-4b36-921e-a2f760f93843,9369f93a-9938-4cda-a0cc-10f5348f1ef4,University of Technology Sydney,"Bachelor of Science (B.Sc.) (Honours year), Biotechnology",,2003,2003,,,- Honours project focused on multidrug resistance in cancer - Thesis title: Peptide inhibitors of P-glycoprotein,"University of Technology Sydney Bachelor of Science (B.Sc.) (Honours year), Biotechnology 2003 – 2003 - Honours project focused on multidrug resistance in cancer - Thesis title: Peptide inhibitors of P-glycoprotein",2
9929ee9d-4e6f-4be5-a2a7-ad7406a819c3,9369f93a-9938-4cda-a0cc-10f5348f1ef4,University of Technology Sydney,"Bachelor of Science (B.Sc.), Biotechnology",,1998,2001,,,"Majors: Molecular Biology, Pharmacology and Immunology","University of Technology Sydney Bachelor of Science (B.Sc.), Biotechnology 1998 – 2001 Majors: Molecular Biology, Pharmacology and Immunology",3
64d91585-aaf0-42c6-954b-90f3bddaf7c4,d4f4df5e-5d68-4377-840e-bda400b303d8,McMaster University,"Doctor of Philosophy (Ph.D.), Biomedical Engineering",,2010,2016,,,"During this period, I investigated the use of Diffusion Tensor Imaging (DTI) to assess acute changes in muscle structure and physiology following a period of exercise. An emphasis of this project was ascertaining the quality and stability of repeated DTI measurements across a short period of time, as well as the temporal response of individual muscles following exercise of different intensities. … more","McMaster University Doctor of Philosophy (Ph.D.), Biomedical Engineering 2010 – 2016 During this period, I investigated the use of Diffusion Tensor Imaging (DTI) to assess acute changes in muscle structure and physiology following a period of exercise. An emphasis of this project was ascertaining the quality and stability of repeated DTI measurements across a short period of time, as well as the temporal response of individual muscles following exercise of different intensities. … more",0
f8ac1038-d95d-4c95-b9ea-f38ab72aa960,d4f4df5e-5d68-4377-840e-bda400b303d8,Humber College,"Music Performance, Trumpet",,2002,2004,,,,"Humber College Music Performance, Trumpet 2002 – 2004",1
cde98158-6d89-426a-992f-77c5ad9b183a,d4f4df5e-5d68-4377-840e-bda400b303d8,McMaster University,"Bachelor’s Degree, Psychology",,1992,1997,,,,"McMaster University Bachelor’s Degree, Psychology 1992 – 1997",2
41695949-afb0-46d5-9a85-96c63fa13d63,c6500b0b-7864-43d8-a930-b89d673c3749,University of Calgary,Bachelor of Health Sciences in Biomedical Sciences (Honours),,Sep 2022,Apr 2026,,,,University of Calgary Bachelor of Health Sciences in Biomedical Sciences (Honours) Sep 2022 – Apr 2026,0
aa657613-445c-4042-8e75-17f29e9b8d5d,5793b1d3-2b8e-4cbe-9935-810433e8f4e3,University of Calgary,"BHSc, Biomedical Sciences",,2022,2026,3.97,,,"University of Calgary BHSc, Biomedical Sciences 2022 – 2026 Grade: 3.97 Wetaskiwin Composite High School High School Diploma Sep 2018 – Jun 2022 Valedictorian Class of 2022",0
e3c2a5d3-cc29-4cb2-a35f-79a945f28ac9,a281f3de-f7fc-440a-b069-ba1c6f5eb35b,University of Calgary,"Bachelor's degree, Computer Science",,Sep 2021,Jun 2025,,,"Skills: Debugging, Object-Oriented Programming (OOP), +9 skills","University of Calgary Bachelor's degree, Computer Science Sep 2021 – Jun 2025 Skills: Debugging, Object-Oriented Programming (OOP), +9 skills",0
450ccfc9-793f-4801-bec8-23294a71146c,ac93a9ce-4bc9-4747-b429-b95943d220d9,University of Calgary,"Bachelor of Science - BS, Biology/Biological Sciences, General",,Sep 2023,Jun 2027,,,,"University of Calgary Bachelor of Science - BS, Biology/Biological Sciences, General Sep 2023 – Jun 2027",0
4a14b237-4e6f-4fec-84f5-ae16fd5007b1,6c01773e-ab9a-431b-9726-68e5c604d955,Amira K. Fadl,,,,,,,,Amira K. Fadl · 2nd MBBS | PhD student in Biomedical Engineering at the University of Calgary | Systems & Computational Neuroscience Connect,0
207f9b51-3bf3-4dc7-a965-6550dab5e836,6c01773e-ab9a-431b-9726-68e5c604d955,Ashley Kemp,,,,,,,,Ashley Kemp · 3rd -- Connect,1
cd076eaa-1a99-45fc-a388-ad97f8cee606,6c01773e-ab9a-431b-9726-68e5c604d955,Derya Sargin,,,,,,,,Derya Sargin · 2nd Associate professor of neuroscience Connect,2
a5986f30-b02c-4a33-a52f-4b2e8fe8ef76,6c01773e-ab9a-431b-9726-68e5c604d955,Daniela Oboh,,,,,,,,Daniela Oboh · 2nd MSc Neuroscience Candidate | Brain Canada/Heart & Stroke/ CIHR Scholar | Health Equity Advocate | National Program Coordinator @MBCC | Director @Brain-CE Connect,3
1c64c23b-8145-4559-90b3-6c560378d3f9,6c01773e-ab9a-431b-9726-68e5c604d955,Gavin Thomas,,,,,,,,Gavin Thomas · 3rd MD Student @ UCalgary Message,4
3e6ef60b-8012-4829-ad9f-7f72c3ae409c,d06308e7-14c8-480f-b2df-25998cba800b,University of Calgary,"Bachelor of Science - BS, ENGINEERING",,Sep 2024,May 2028,,,"Honours Degree with a final thesis titled ""Examination of Novel Stressors to Obtain Configural Learning in the Pond Snail Lymnaea stagnalis in the Laboratory and in the Wild""","University of Calgary Bachelor of Science - BS, ENGINEERING Sep 2024 – May 2028 University of Calgary Bachelor of Science - BS, Neuroscience 2020 – 2024 Honours Degree with a final thesis titled ""Examination of Novel Stressors to Obtain Configural Learning in the Pond Snail Lymnaea stagnalis in the Laboratory and in the Wild""",0
73960dbe-3449-462d-80c6-dafeb088eaeb,4f077cb1-7072-4a1f-916c-a8e7a0b19697,University of Calgary,"Biological Sciences (BSc), Biology/Biological Sciences, General",,Aug 2024,May 2029,,,"Skills: Academic Research, Organization and leadership skills","University of Calgary Biological Sciences (BSc), Biology/Biological Sciences, General Aug 2024 – May 2029 Skills: Academic Research, Organization and leadership skills",0
b1d54d98-cdc5-4a26-ab0f-b7054027a7e4,4f077cb1-7072-4a1f-916c-a8e7a0b19697,Keyano College,"Upgrading, High School Equivalence Certificate Program",,Sep 2023,Apr 2024,,Awards :- Dean’s list,,"Keyano College Upgrading, High School Equivalence Certificate Program Sep 2023 – Apr 2024 Activities and societies: Awards :- Dean’s list",1
fb61462c-f71a-44cb-8454-9158af94da11,4f077cb1-7072-4a1f-916c-a8e7a0b19697,"S.Thomas' College, Mount Lavinia","High School Diploma, Biology, General",,Jan 2009,Aug 2022,"Edexcel international advanced level - Chemistry, Biology, Physics.",School prefect (2021/2022) Clubs and Societies. • Association of Science and Technology - President (2021/22) • Health Club - Assistant Secretary (2021/22) • Astronomical Society - Founding member and Advisory Committee head (2022) • Junior Maths Society - Vice President (2019),"Skills: Teamwork, Strong written and verbal communication , +1 skill","S.Thomas' College, Mount Lavinia High School Diploma, Biology, General Jan 2009 – Aug 2022 Grade: Edexcel international advanced level - Chemistry, Biology, Physics. Activities and societies: School prefect (2021/2022) Clubs and Societies. • Association of Science and Technology - President (2021/22) • Health Club - Assistant Secretary (2021/22) • Astronomical Society - Founding member and Advisory Committee head (2022) • Junior Maths Society - Vice President (2019) Skills: Teamwork, Strong writ",2
00970db9-bdd8-41b2-a0f6-729cb071c162,5f89e53a-fad1-4b57-a8e0-b4627dc6d120,University of Alberta,Doctor of Medicine,,2026,2030,,,,University of Alberta Doctor of Medicine 2026 – 2030,0
676da666-c84b-4a1e-b81f-678fcd7688e7,5f89e53a-fad1-4b57-a8e0-b4627dc6d120,University of Calgary,"Master of Science - MSc, Neuroscience",,Aug 2024,Jun 2026,,,,"University of Calgary Master of Science - MSc, Neuroscience Aug 2024 – Jun 2026",1
9436b1cd-99c6-4393-b33f-118c8f135a3a,5f89e53a-fad1-4b57-a8e0-b4627dc6d120,Queen's University,"Bachelor of Science - BSc Honours, Life Sciences",,Sep 2019,May 2023,,,,"Queen's University Bachelor of Science - BSc Honours, Life Sciences Sep 2019 – May 2023",2
35d11c79-0b4d-4d91-be3a-96af305ca6da,89c4088b-73ff-4c4d-bcc1-2a2d1318a9dd,University of Calgary,"Bachelor of Science - BS, Kinesiology",,Sep 2022,Apr 2026,,,,"University of Calgary Bachelor of Science - BS, Kinesiology Sep 2022 – Apr 2026 Sir Winston Churchill High School High School Diploma",0
16759e5c-197d-4396-89de-cff6c43c88d6,664d7fa2-f7f9-4959-a948-fe144f628b7e,University of Havana,"Doctor of Philosophy - PhD, Bioinformatics; Neuroscience",,Jan 2018,Mar 2023,,,,"University of Havana Doctor of Philosophy - PhD, Bioinformatics; Neuroscience Jan 2018 – Mar 2023",0
0de7f0ed-0821-4138-bddf-fd619441ea2a,664d7fa2-f7f9-4959-a948-fe144f628b7e,University of Havana,"Master of Science - MS, Health/Medical Physics",,2017,2020,,,,"University of Havana Master of Science - MS, Health/Medical Physics 2017 – 2020",1
e188d91b-eca5-475c-90ca-d765ebeebbc7,664d7fa2-f7f9-4959-a948-fe144f628b7e,Higher Institute of Technologies and Applied Sciences,"Bachelor's degree, Nuclear Engineering",,2005,2010,,,,"Higher Institute of Technologies and Applied Sciences Bachelor's degree, Nuclear Engineering 2005 – 2010",2
fd58cc89-9004-49b0-af65-dd2895988b87,436b91e1-d4ff-43f3-b6bf-c7f564832bd2,University of Calgary,"Master of Science - MS, Biomedical/Medical Engineering",,Sep 2023,Present,,,,"University of Calgary Master of Science - MS, Biomedical/Medical Engineering Sep 2023 – Present University of Waterloo Bachelor of Science - BS, Chemical Physics 2017 – 2022",0
0ba4b7ba-2889-401d-9a3f-dab21514abc3,36d7f945-11f2-43e5-9b9c-f853e3e5773d,University of Calgary,"Bachelor of Science - BSc (Honours), Neuroscience",,2022,2026,,"- AP Exams completed: Biology, AB Calculus, Physics 1 - Achieved Honour Roll consistently throughout high school - Played rugby on the Girls Rugby Team",,"University of Calgary Bachelor of Science - BSc (Honours), Neuroscience 2022 – 2026 All Saints High School High School Diploma Sep 2019 – Jun 2022 Activities and societies: - AP Exams completed: Biology, AB Calculus, Physics 1 - Achieved Honour Roll consistently throughout high school - Played rugby on the Girls Rugby Team",0
c8b6e9fb-a93e-4d45-a61b-218f9f6b31ad,4f2f7c3a-d585-4aa1-880a-a9e136c97b8a,University of Calgary,"Master's degree, Medical Sciences Specializing in Medical Imaging",,2025,2027,,,,"University of Calgary Master's degree, Medical Sciences Specializing in Medical Imaging 2025 – 2027",0
eef65f4b-48a8-4ea2-86c8-85449b0fbd9a,4f2f7c3a-d585-4aa1-880a-a9e136c97b8a,University of Calgary,"Bachelors, Biomedical Sciences",,2021,2025,,,,"University of Calgary Bachelors, Biomedical Sciences 2021 – 2025",1
0f28eefb-7873-402c-b332-6baa9e4ee1bd,4f2f7c3a-d585-4aa1-880a-a9e136c97b8a,"St. Francis High School Calgary, Alberta",High School Diploma,,2018,2021,,,,"St. Francis High School Calgary, Alberta High School Diploma 2018 – 2021",2
ee40eb1f-0426-40d2-b20d-1c3d567061e1,1813974b-6d56-422b-9f39-0248a5ad79ab,University of Calgary,"Bachelor of Health Science (Honours), Biomedical Sciences",,Sep 2024,Apr 2028,,,,"University of Calgary Bachelor of Health Science (Honours), Biomedical Sciences Sep 2024 – Apr 2028 Westmount Charter School High School Gifted Education Diploma Sep 2021 – Jun 2024",0
e46db51d-cc1f-4152-bd50-2946d2e6a1ed,2c45aecd-fd7b-4d2f-9247-bd76d91f0b64,McGill University,"Ph.D., Neurobiology",,1993,1999,,,,"McGill University Ph.D., Neurobiology 1993 – 1999",0
5152c932-83e7-4a3e-976d-ee5e9d20e189,f88540d0-b213-4fd9-9f2e-458aabd26874,University of Calgary,"Master of Science (MSc), Neuroscience",,Jan 2026,Present,,,,"University of Calgary Master of Science (MSc), Neuroscience Jan 2026 – Present",0
aabd2c26-d104-4108-9c78-402905dd6bdc,f88540d0-b213-4fd9-9f2e-458aabd26874,University of Calgary,"Bachelor of Science Honours (BScH, First Class), Neuroscience & Minor in Nanoscience",,Sep 2016,Apr 2020,,"Neuroscience Students' Association, UofC nanoGroup, Nanoscience Class Representatives, & Art Club",• Honours thesis project: Effects of Aging on Mouse Primary Auditory Cortex Receptive Fields Analyzed Through 3D Rendering (2019-2020) – resulted in publication • Nanoscience thesis project: Synthesis of Fluorescent and Magnetic Bicontinuous Interfacially Jammed Emulsions (2018-2019) • Summer research project: Quantum Dot-Protein Interactions Through Dynamic Light Scattering Analysis (2018) … more,"University of Calgary Bachelor of Science Honours (BScH, First Class), Neuroscience & Minor in Nanoscience Sep 2016 – Apr 2020 Activities and societies: Neuroscience Students' Association, UofC nanoGroup, Nanoscience Class Representatives, & Art Club • Honours thesis project: Effects of Aging on Mouse Primary Auditory Cortex Receptive Fields Analyzed Through 3D Rendering (2019-2020) – resulted in publication • Nanoscience thesis project: Synthesis of Fluorescent and Magnetic Bicontinuous Interfa",1
